93946					UNITED STATES
93946					UNITED STATES
93946					UNITED STATES
3926					UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
13964	72344	FSM	FSM	KFSM	UNITED STATES
53925		DEQ		KDEQ	UNITED STATES
53925		DEQ	DEQ	KDEQ	UNITED STATES
53925		DEQ	DEQ	KDEQ	UNITED STATES
93944					UNITED STATES
93944					UNITED STATES
93944					UNITED STATES
93944					UNITED STATES
93944					UNITED STATES
93992		ELD	ELD	KELD	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993					UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
93993		FYV	FYV	KFYV	UNITED STATES
53922		XNA		KXNA	UNITED STATES
3973		ASG			UNITED STATES
3973		ASG			UNITED STATES
3973		ASG		KASG	UNITED STATES
53985		SRC		KSRC	UNITED STATES
53959		AWM		KAWM	UNITED STATES
93029					UNITED STATES
93038					UNITED STATES
93027					UNITED STATES
93027					UNITED STATES
93027		SJN			UNITED STATES
93027		SJN			UNITED STATES
93027		SJN		KSJN	UNITED STATES
93027		SJN		KSJN	UNITED STATES
53011			TSLA3		UNITED STATES
53011			TSLA3		UNITED STATES
3029		RQE		KRQE	UNITED STATES
93148					UNITED STATES
93148					UNITED STATES
93148					UNITED STATES
93148					UNITED STATES
93148					UNITED STATES
93026					UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
3085			BWEA3		UNITED STATES
3085			BWEA3		UNITED STATES
23071		CIE			UNITED STATES
23001					UNITED STATES
93026					UNITED STATES
93026					UNITED STATES
93026					UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026	72272	DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026		DUG	DUG	KDUG	UNITED STATES
93026					UNITED STATES
93026					UNITED STATES
93026					UNITED STATES
93026					UNITED STATES
3124	72273	FHU	FHU	KFHU	UNITED STATES
3188	72273				UNITED STATES
3124					UNITED STATES
3124					UNITED STATES
3124	72273	FHU	FHU	KFHU	UNITED STATES
3124	72273	FHU	FHU	KFHU	UNITED STATES
3124	72273	FHU	FHU	KFHU	UNITED STATES
3124	72273	FHU	FHU	KFHU	UNITED STATES
53146		ALK		KALK	UNITED STATES
93190					UNITED STATES
93190					UNITED STATES
93190					UNITED STATES
53159			CMNA3		UNITED STATES
53159			CMNA3		UNITED STATES
53113				KFSX	UNITED STATES
53113			FSX	KFSX	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
23166					UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
3103		FLG	FLG	KFLG	UNITED STATES
53183			FRDA3		UNITED STATES
93131					UNITED STATES
93131					UNITED STATES
93131					UNITED STATES
93131					UNITED STATES
93131	72378	4GC			UNITED STATES
93131	72378	4GC			UNITED STATES
23143					UNITED STATES
3195		GCN			UNITED STATES
3195		GCN			UNITED STATES
3195		GCN			UNITED STATES
3195		GCN			UNITED STATES
3195		GCN		KGCN	UNITED STATES
93174					UNITED STATES
93174					UNITED STATES
93174					UNITED STATES
93174					UNITED STATES
53164			PGEA3		UNITED STATES
53164			PGEA3		UNITED STATES
3162		PGA			UNITED STATES
3162		PGA			UNITED STATES
3162		PGA			UNITED STATES
3162	72371	PGA			UNITED STATES
3162	72371	PGA			UNITED STATES
3162	72371	PGA		KPGA	UNITED STATES
3162	72371	PGA		KPGA	UNITED STATES
93143					UNITED STATES
93143		VLE			UNITED STATES
93192					UNITED STATES
53155			BBRA3		UNITED STATES
53155			BBRA3		UNITED STATES
93158					UNITED STATES
93158					UNITED STATES
93139					UNITED STATES
93139					UNITED STATES
93139					UNITED STATES
93139					UNITED STATES
93139		0.00E+00	0.00E+00		UNITED STATES
93139		0.00E+00	0.00E+00		UNITED STATES
93139		0.00E+00	0.00E+00		UNITED STATES
93139		0.00E+00	0.00E+00		UNITED STATES
93139		0.00E+00	PYSA3		UNITED STATES
93139		0.00E+00	PYSA3		UNITED STATES
93139		0.00E+00	PYSA3		UNITED STATES
93139					UNITED STATES
93139					UNITED STATES
93139					UNITED STATES
53181			SFRA3		UNITED STATES
93079		E74	E74		UNITED STATES
93079		E74	E74		UNITED STATES
93079		E74	SAFA3		UNITED STATES
93079		E74	SAFA3		UNITED STATES
93079		E74	SAFA3		UNITED STATES
93079		E74	E74		UNITED STATES
93084					UNITED STATES
93084		SAD			UNITED STATES
93084		SAD			UNITED STATES
93084		SAD		KSAD	UNITED STATES
93084		SAD		KSAD	UNITED STATES
53172			HVSA3		UNITED STATES
53172			HVSA3		UNITED STATES
53128		CHD		KCHD	UNITED STATES
23104					UNITED STATES
23104		IWA			UNITED STATES
23104		IWA			UNITED STATES
23104		IWA		KIWA	UNITED STATES
53176			GBDA3		UNITED STATES
53176			GBDA3		UNITED STATES
3148	74724	GBN			UNITED STATES
3148	74724	GBN		KGBN	UNITED STATES
23168					UNITED STATES
23168		GBN	GBN	KGBN	UNITED STATES
23168		GBN	GBN	KGBN	UNITED STATES
23168		GBN	GBN	KGBN	UNITED STATES
23168		GBN	GBN	KGBN	UNITED STATES
53126		GEU		KGEU	UNITED STATES
3185					UNITED STATES
3185		FFZ			UNITED STATES
3185		FFZ		KFFZ	UNITED STATES
23104				KIWA	UNITED STATES
53156			FNXA3		UNITED STATES
53156			FNXA3		UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
93140			PHCA3		UNITED STATES
93140			PHCA3		UNITED STATES
3184		DVT			UNITED STATES
3184		DVT			UNITED STATES
3184		DVT			UNITED STATES
3184		DVT		KDVT	UNITED STATES
3184		DVT		KDVT	UNITED STATES
3186		GYR			UNITED STATES
3186		GYR		KGYR	UNITED STATES
3186		GYR		KGYR	UNITED STATES
3186		GYR			UNITED STATES
93105					UNITED STATES
93105					UNITED STATES
93105					UNITED STATES
3149					UNITED STATES
23111					UNITED STATES
23111					UNITED STATES
23111					UNITED STATES
23111					UNITED STATES
23111		LUF			UNITED STATES
23111		LUF		KLUF	UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
93140					UNITED STATES
93140					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
23183					UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
23183					UNITED STATES
23183	72278	PHX	PHX	KPHX	UNITED STATES
3192					UNITED STATES
3192					UNITED STATES
3192		SDL			UNITED STATES
3192		SDL		KSDL	UNITED STATES
3192		SDL		KSDL	UNITED STATES
53129		AZC		KAZC	UNITED STATES
53180			KMNA3		UNITED STATES
23108					UNITED STATES
23108					UNITED STATES
23108					UNITED STATES
23108					UNITED STATES
93167	72370	IGM	IGM	KIGM	UNITED STATES
93167	72370	IGM	IGM	KIGM	UNITED STATES
93167					UNITED STATES
93167					UNITED STATES
93167	72370	IGM			UNITED STATES
93167	72370	IGM			UNITED STATES
93167	72370	IGM			UNITED STATES
93167	72370	IGM			UNITED STATES
93167	72370	IGM		KIGM	UNITED STATES
93167	72370	IGM		KIGM	UNITED STATES
3168		LHU	LHU		UNITED STATES
3168		LHU	LHU		UNITED STATES
3168		LHU	LHU		UNITED STATES
3168		LHU	LHU		UNITED STATES
53135		IFP		KIFP	UNITED STATES
53184			MVWA3		UNITED STATES
93181					UNITED STATES
3150					UNITED STATES
3151					UNITED STATES
93028					UNITED STATES
53170			HEBA3		UNITED STATES
53170			HEBA3		UNITED STATES
93162					UNITED STATES
3077			HPFA3		UNITED STATES
3077			HPFA3		UNITED STATES
53169			KNTA3		UNITED STATES
53169			KNTA3		UNITED STATES
3193		0V7			UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101					UNITED STATES
3101					UNITED STATES
3101					UNITED STATES
3101		E03	E03		UNITED STATES
3101		E03	E03		UNITED STATES
3101		E03	E03		UNITED STATES
3101		E03	E03		UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
3101		SOW	SOW	KSOW	UNITED STATES
53019			WTRA3		UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194					UNITED STATES
23194					UNITED STATES
23194					UNITED STATES
23194					UNITED STATES
23194					UNITED STATES
23194					UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
23194	72374	INW	INW	KINW	UNITED STATES
53168			OPCA3		UNITED STATES
53168			OPCA3		UNITED STATES
23101					UNITED STATES
23101					UNITED STATES
53006			AMDA3		UNITED STATES
53006			AMDA3		UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109					UNITED STATES
23109		DMA			UNITED STATES
23109		DMA			UNITED STATES
23109		DMA		KDMA	UNITED STATES
3199					UNITED STATES
3169		P65			UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
53112				KEMX	UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
53131			SDMA3		UNITED STATES
53131			SDMA3		UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160					UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23193					UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
23160	72274	TUS	TUS	KTUS	UNITED STATES
53116			YUX	KYUX	UNITED STATES
3914		CGZ			UNITED STATES
3914		CGZ		KCGZ	UNITED STATES
53162			COOA3		UNITED STATES
53162			COOA3		UNITED STATES
23140					UNITED STATES
23140					UNITED STATES
23140					UNITED STATES
23140					UNITED STATES
3148					UNITED STATES
3148	74724	GBN			UNITED STATES
3148					UNITED STATES
23113					UNITED STATES
53132			ADRA3		UNITED STATES
53132			ADRA3		UNITED STATES
3196					UNITED STATES
3196					UNITED STATES
3196					UNITED STATES
3196		13A		K13A	UNITED STATES
3196		OLS		KOLS	UNITED STATES
93147					UNITED STATES
93147					UNITED STATES
53160			CVDA3		UNITED STATES
53160			CVDA3		UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184		PRC			UNITED STATES
23184		PRC		KPRC	UNITED STATES
23184		PRC		KPRC	UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184		PRC			UNITED STATES
23184		PRC			UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
23184					UNITED STATES
53154			RPSA3		UNITED STATES
53154			RPSA3		UNITED STATES
3119					UNITED STATES
3145		NYL		KNYL	UNITED STATES
3145		NYL		KNYL	UNITED STATES
3145		NYL		KNYL	UNITED STATES
3145		NYL		KNYL	UNITED STATES
3145		NYL	NYL	KNYL	UNITED STATES
3145		NYL	NYL	KNYL	UNITED STATES
3125					UNITED STATES
3125			YPGA3		UNITED STATES
3125			YPGA3		UNITED STATES
3125			YPGA3		UNITED STATES
3125			YPGA3		UNITED STATES
3125			YPGA3		UNITED STATES
3125					UNITED STATES
3125					UNITED STATES
3125					UNITED STATES
3125					UNITED STATES
23133					UNITED STATES
23133					UNITED STATES
23133					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
93145					UNITED STATES
23195					UNITED STATES
23195					UNITED STATES
23195					UNITED STATES
23195					UNITED STATES
23195					UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM		UNITED STATES
23195	72280	YUM	YUM	KYUM	UNITED STATES
4233	72590	84Q			UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239					UNITED STATES
23239	74506	NGZ			UNITED STATES
23239	74506	NGZ			UNITED STATES
23239	74506	NGZ		KNGZ	UNITED STATES
93228		HWD			UNITED STATES
93228		HWD			UNITED STATES
93228		HWD		KHWD	UNITED STATES
93228		HWD	HWD	KHWD	UNITED STATES
93228		HWD	HWD	KHWD	UNITED STATES
93228	72585	HWD	HWD	KHWD	UNITED STATES
23285					UNITED STATES
23285		LVK			UNITED STATES
23285		LVK		KLVK	UNITED STATES
23285		LVK	LVK	KLVK	UNITED STATES
23285		LVK	LVK	KLVK	UNITED STATES
23242					UNITED STATES
23205					UNITED STATES
23230					UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
93211		NBJ			UNITED STATES
93211		NBJ			UNITED STATES
93211		NBJ			UNITED STATES
93211		NBJ			UNITED STATES
93211		NBJ			UNITED STATES
23230					UNITED STATES
23230					UNITED STATES
23230					UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23230	72493	OAK	OAK	KOAK	UNITED STATES
23292					UNITED STATES
93240				KBBX	UNITED STATES
23201					UNITED STATES
23201		CIC			UNITED STATES
93203					UNITED STATES
93203					UNITED STATES
93203		CIC	CIC	KCIC	UNITED STATES
93203		CIC	CIC	KCIC	UNITED STATES
93203		CIC	CIC	KCIC	UNITED STATES
93203		CIC	CIC	KCIC	UNITED STATES
93210		OVE			UNITED STATES
93210		OVE		KOVE	UNITED STATES
23238					UNITED STATES
23238					UNITED STATES
23238					UNITED STATES
23238					UNITED STATES
23254					UNITED STATES
23254					UNITED STATES
23254					UNITED STATES
23254					UNITED STATES
23254		CCR			UNITED STATES
23254		CCR			UNITED STATES
23254		CCR			UNITED STATES
23254	72495	CCR		KCCR	UNITED STATES
23254	72495	CCR	CCR	KCCR	UNITED STATES
23254	72495	CCR	CCR	KCCR	UNITED STATES
23262					UNITED STATES
23262					UNITED STATES
23263					UNITED STATES
23263					UNITED STATES
23263					UNITED STATES
23263					UNITED STATES
23263					UNITED STATES
23294					UNITED STATES
23217					UNITED STATES
24260					UNITED STATES
24260					UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
24286		CEC	CEC	KCEC	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
93230		TVL	TVL	KTVL	UNITED STATES
23253					UNITED STATES
23253					UNITED STATES
23253					UNITED STATES
23253					UNITED STATES
23252					UNITED STATES
23252					UNITED STATES
23252					UNITED STATES
23252					UNITED STATES
23252					UNITED STATES
23252					UNITED STATES
23252			CNGC1		UNITED STATES
23252			CNGC1		UNITED STATES
53125					UNITED STATES
53125					UNITED STATES
53125					UNITED STATES
53125					UNITED STATES
53125					UNITED STATES
53125					UNITED STATES
93193					UNITED STATES
93193					UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
23167		FCH	FCH	KFCH	UNITED STATES
23167					UNITED STATES
23167					UNITED STATES
23167		FNO	FNO		UNITED STATES
23167		FCH	FCH	KFCH	UNITED STATES
23167		FNO	FNO		UNITED STATES
23167		FNO	FNO		UNITED STATES
23167					UNITED STATES
93193					UNITED STATES
93193					UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
93193	72389	FAT	FAT	KFAT	UNITED STATES
23106					UNITED STATES
23106					UNITED STATES
23110					UNITED STATES
23110					UNITED STATES
23110					UNITED STATES
23110		NLC			UNITED STATES
23110	74702	NLC			UNITED STATES
23110	74702	NLC			UNITED STATES
23110	74702	NLC	NLC		UNITED STATES
23110	74702	NLC	NLC	KNLC	UNITED STATES
23288					UNITED STATES
24283					UNITED STATES
24283					UNITED STATES
24283		ACV	ACV	KACV	UNITED STATES
24283		ACV	ACV	KACV	UNITED STATES
24283					UNITED STATES
24283					UNITED STATES
24283		ACV	ACV	KACV	UNITED STATES
24283		ACV	ACV	KACV	UNITED STATES
24245					UNITED STATES
24245					UNITED STATES
94289				KBHX	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213					UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24213	72594	EKA	EKA	KEKA	UNITED STATES
24256					UNITED STATES
24256					UNITED STATES
24256					UNITED STATES
24263					UNITED STATES
24263					UNITED STATES
24263					UNITED STATES
24263		88Q			UNITED STATES
24263		88Q			UNITED STATES
24263		88Q			UNITED STATES
4204		0Q5		K0Q5	UNITED STATES
94262		O87	O87		UNITED STATES
94262		O87	O87		UNITED STATES
94262		O87	O87		UNITED STATES
94262		O87	O87		UNITED STATES
94262		O87	O87		UNITED STATES
94262		O87	O87		UNITED STATES
4238					UNITED STATES
23163					UNITED STATES
23163					UNITED STATES
23163					UNITED STATES
23163					UNITED STATES
23163					UNITED STATES
23163					UNITED STATES
23199					UNITED STATES
23199					UNITED STATES
23199					UNITED STATES
23199					UNITED STATES
23199	72281	NJK			UNITED STATES
23199	72281	NJK			UNITED STATES
23199	72281	NJK			UNITED STATES
23199	72281	NJK	NJK		UNITED STATES
23199	72281	NJK	NJK	KNJK	UNITED STATES
3146		NJK			UNITED STATES
93161					UNITED STATES
93103					UNITED STATES
3144					UNITED STATES
3144					UNITED STATES
3144					UNITED STATES
3144					UNITED STATES
3144		IPL		KIPL	UNITED STATES
3144		IPL		KIPL	UNITED STATES
3144					UNITED STATES
3144					UNITED STATES
93119					UNITED STATES
23164	74718				UNITED STATES
93118					UNITED STATES
23138					UNITED STATES
23138					UNITED STATES
23138					UNITED STATES
23157					UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157					UNITED STATES
23157					UNITED STATES
23157					UNITED STATES
23157					UNITED STATES
23157					UNITED STATES
23157					UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
23157	72480	BIH	BIH	KBIH	UNITED STATES
3126					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
93164					UNITED STATES
3142					UNITED STATES
3138					UNITED STATES
53139			ISWC1		UNITED STATES
53139			ISWC1		UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155					UNITED STATES
23155					UNITED STATES
23155					UNITED STATES
23155					UNITED STATES
23155					UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
23155	72384	BFL	BFL	KBFL	UNITED STATES
93104	74612	NID	CHIC1		UNITED STATES
93104	74612	NID	CHIC1	KNID	UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
3120					UNITED STATES
23114					UNITED STATES
3197	72381	EDW			UNITED STATES
3197	72381	EDW		KEDW	UNITED STATES
23114					UNITED STATES
23114					UNITED STATES
23114					UNITED STATES
23114		EDW			UNITED STATES
23114		EDW		KEDW	UNITED STATES
23114	72381	EDW			UNITED STATES
23114	72381	EDW			UNITED STATES
53144		9L2			UNITED STATES
23126					UNITED STATES
23126					UNITED STATES
23126					UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93104	74612				UNITED STATES
93104	74612				UNITED STATES
93104	74612	NID	NID	KNID	UNITED STATES
93194					UNITED STATES
93194		IYK			UNITED STATES
93194		IYK			UNITED STATES
93194		IYK		KIYK	UNITED STATES
93194					UNITED STATES
93170		LBC	LBC		UNITED STATES
93170		LBC	LBC		UNITED STATES
93173					UNITED STATES
23102					UNITED STATES
23102					UNITED STATES
3183		MHV			UNITED STATES
3183		MHV		KMHV	UNITED STATES
3129					UNITED STATES
3129					UNITED STATES
93108					UNITED STATES
23142					UNITED STATES
23142					UNITED STATES
23142					UNITED STATES
93187					UNITED STATES
93188					UNITED STATES
93188					UNITED STATES
93188					UNITED STATES
93188					UNITED STATES
23127					UNITED STATES
23127					UNITED STATES
23127					UNITED STATES
23127					UNITED STATES
3108					UNITED STATES
3108					UNITED STATES
3108					UNITED STATES
3108			TEJC1		UNITED STATES
3108			TEJC1		UNITED STATES
3108			TEJC1		UNITED STATES
93166					UNITED STATES
93166					UNITED STATES
53119		HJO		KHJO	UNITED STATES
53111				KHNX	UNITED STATES
24258					UNITED STATES
24258					UNITED STATES
24258					UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24258					UNITED STATES
24258					UNITED STATES
24258					UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24258		SVE	SVE	KSVE	UNITED STATES
24265					UNITED STATES
24265					UNITED STATES
24265					UNITED STATES
23191	72292	AVX		KAVX	UNITED STATES
23150					UNITED STATES
23152		BUR	BUR	KBUR	UNITED STATES
23152		BUR	BUR	KBUR	UNITED STATES
23152					UNITED STATES
23152					UNITED STATES
23152		BUR	BUR	KBUR	UNITED STATES
23152					UNITED STATES
23152					UNITED STATES
23152					UNITED STATES
23152					UNITED STATES
93191					UNITED STATES
3165					UNITED STATES
3165	74704	EMT			UNITED STATES
3165	74704	EMT			UNITED STATES
3165	74704	EMT		KEMT	UNITED STATES
3122					UNITED STATES
93130					UNITED STATES
93130					UNITED STATES
93130					UNITED STATES
93130					UNITED STATES
93130					UNITED STATES
23116					UNITED STATES
23116		GCE			UNITED STATES
3167		HHR			UNITED STATES
3167		HHR			UNITED STATES
3167		HHR		KHHR	UNITED STATES
3167		HHR		KHHR	UNITED STATES
23152					UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159					UNITED STATES
3159					UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
3159		WJF	WJF	KWJF	UNITED STATES
